Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
0,CCCN1CC[C@H]2c3c(O)cccc3CC[C@H]21,5ht1a,P08908,Kd,=,10.0,CHEMBL430332,0.1
1,C=CCN1CC[C@H]2c3c(cccc3OC)CC[C@H]21,5ht1a,P08908,Kd,=,9.7,CHEMBL26118,0.2
2,CCCN1CC[C@H]2c3c(cccc3OC)CC[C@H]21,5ht1a,P08908,Kd,=,9.7,CHEMBL284585,0.2
3,C=CCN1C[C@H]2c3c(O)cccc3CC[C@H]21,5ht1a,P08908,Kd,=,9.5,CHEMBL285774,0.3
4,NCCc1c[nH]c2ccc(C(N)=O)cc12,5ht1a,P08908,Kd,=,9.4,CHEMBL18840,0.4
5,C=CCN1CC[C@H]2c3ccccc3CC[C@H]21,5ht1a,P08908,Kd,=,9.0,CHEMBL25418,1.0
6,COc1ccccc1N1CCN(C[C@@H](C(=O)NC(C)(C)C)c2ccccc2)CC1,5ht1a,P08908,Kd,=,8.9,CHEMBL38288,1.3
7,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,5ht1a,P08908,Kd,=,8.7,CHEMBL1185,1.8
8,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,5ht1a,P08908,Kd,=,8.7,CHEMBL157138,2.0
9,CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,5ht1a,P08908,Kd,=,8.7,CHEMBL41436,2.0
10,CCCN(CCC)[C@H]1Cc2cccc3c2N(C1)C(=O)NC3,5ht1a,P08908,Kd,=,8.7,CHEMBL568077,2.0
11,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,5ht1a,P08908,Kd,=,8.0,CHEMBL49,10.0
12,Clc1cccc(N2CCNCC2)c1,5ht1a,P08908,Kd,=,7.0,CHEMBL478,100.0
13,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,5ht1a,P08908,Kd,=,5.9,CHEMBL715,1258.9
14,C[C@H]1[C@H](c2ccccc2)OCCN1C,5ht1a,P08908,Kd,=,4.9,CHEMBL1615439,12589.3
15,CCCN1CC[C@@H]2Cc3c(cccc3OC)C[C@H]21,5ht1a,P08908,Kd,=,7.8,CHEMBL11388,15.9
16,C=CCN1CC[C@@H]2c3cccc(O)c3CC[C@H]21,5ht1a,P08908,Kd,=,7.8,CHEMBL25483,15.9
17,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,5ht1a,P08908,Kd,=,6.8,CHEMBL12314,158.5
18,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,5ht1a,P08908,Kd,=,6.8,CHEMBL623,158.5
19,CCCN1CC[C@@H]2c3c(cccc3OC)CC[C@@H]21,5ht1a,P08908,Kd,=,6.7,CHEMBL568290,199.5
20,c1ccc2nc(N3CCNCC3)ccc2c1,5ht1a,P08908,Kd,=,5.7,CHEMBL18772,1995.3
21,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,5ht1a,P08908,Kd,=,8.6,CHEMBL300555,2.5
22,CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1,5ht1a,P08908,Kd,=,7.6,CHEMBL22778,25.1
23,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5ht1a,P08908,Kd,=,6.6,CHEMBL267777,251.2
24,C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,5ht1a,P08908,Kd,=,6.6,CHEMBL280955,251.2
25,FC(F)(F)c1cccc(C2CNCCO2)c1,5ht1a,P08908,Kd,=,6.6,CHEMBL578767,251.2
26,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,5ht1a,P08908,Kd,=,5.6,CHEMBL18331,2511.9
27,CN1C[C@H](C(=O)N2CCN(c3ccc4nonc4c3)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,5ht1a,P08908,Kd,=,7.6,CHEMBL251835,28.2
