Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
36562,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,10.2,CHEMBL342062,0.1
36563,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,ada1b,P35368,Ki,=,10.1,CHEMBL324090,0.1
36564,CCN(CC)c1ccc2cc(-n3cc(C(=O)N4CCN(c5nc(N)c6cc(OC)c(OC)cc6n5)CC4)nn3)c(=O)oc2c1,ada1b,P35368,Ki,=,10.0,CHEMBL3582270,0.1
36565,COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccco3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,10.0,CHEMBL27013,0.1
36566,COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,ada1b,P35368,Ki,=,10.0,CHEMBL324090,0.1
36567,CCCN(CCC)c1nc(N2CCN(C(=O)c3ccco3)[C@@H]3CCCC[C@@H]32)nc2cc(OC)c(OC)cc12,ada1b,P35368,Ki,=,9.9,CHEMBL4126860,0.1
36568,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.9,CHEMBL342062,0.1
36569,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.9,CHEMBL2261604,0.1
36570,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.9,CHEMBL423294,0.1
36571,COc1cc2nc(N3CCN(C(=O)COc4c(OC)cccc4C(C)C)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.8,CHEMBL4129291,0.2
36572,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1cccc(Cl)c1,ada1b,P35368,Ki,=,9.8,CHEMBL198860,0.2
36573,COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CN(C)C)c3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.8,CHEMBL341665,0.2
36574,COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.7,CHEMBL4128084,0.2
36575,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.7,CHEMBL423294,0.2
36576,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.7,CHEMBL2,0.2
36577,COc1cc2nc(N3CCN(C(=O)c4cccs4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.6,CHEMBL242724,0.2
36578,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.6,CHEMBL2,0.3
36579,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1cccc(C)c1,ada1b,P35368,Ki,=,9.6,CHEMBL199080,0.3
36580,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc(C)cc1,ada1b,P35368,Ki,=,9.6,CHEMBL200366,0.3
36581,COc1cc2nc(N3CCC[C@H](NC(=O)c4ccco4)C3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.6,CHEMBL4161165,0.3
36582,CCCN(CCC)c1nc(N2CCN(C(=O)c3ccco3)[C@H]3CCCC[C@H]32)nc2cc(OC)c(OC)cc12,ada1b,P35368,Ki,=,9.5,CHEMBL4127483,0.3
36583,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.5,CHEMBL423294,0.3
36584,COc1cc2nc(N3CCN(C(=O)c4ccc(Br)o4)[C@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.5,CHEMBL2261605,0.3
36585,COc1cc2nc(N3CCN(C(=O)c4ccc(Br)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.5,CHEMBL388884,0.3
36586,COc1cc2nc(N3CCN(C(=O)CC4CCSS4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.5,CHEMBL178673,0.3
36587,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.5,CHEMBL2,0.3
36588,COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(-c5ccccc5)csc4c3=O)C[C@@H]21,ada1b,P35368,Ki,=,9.5,CHEMBL61483,0.3
36589,COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.4,CHEMBL4125981,0.4
36590,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc([N+](=O)[O-])cc1,ada1b,P35368,Ki,=,9.4,CHEMBL196817,0.4
36591,COc1ccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)cc1,ada1b,P35368,Ki,=,9.4,CHEMBL200580,0.4
36592,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.4,CHEMBL2,0.4
36593,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.4,CHEMBL564481,0.4
36594,COc1cc2nc(N3CCN(C(=O)COc4c(OC)cccc4C(C)C)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.4,CHEMBL430717,0.5
36595,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.3,CHEMBL2,0.5
36596,COc1cc2nc(N3CCN(c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.3,CHEMBL137598,0.5
36597,COc1cc2nc(N3CCN(C(=O)c4ccccc4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.3,CHEMBL242934,0.5
36598,COc1cccc(OC)c1SCCNCCOc1ccccc1OCc1ccccc1,ada1b,P35368,Ki,=,9.3,CHEMBL1254582,0.5
36599,COc1cc2nc(N3CCC[C@H](NC4=CC(=O)c5ccccc5C4=O)C3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.3,CHEMBL4163587,0.5
36600,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1,ada1b,P35368,Ki,=,9.3,CHEMBL43116,0.5
36601,COc1cc2nc(N3CCN(C(=O)C4CCSS4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.3,CHEMBL175934,0.5
36602,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1Cl,ada1b,P35368,Ki,=,9.3,CHEMBL200839,0.6
36603,COc1cc2nc(N3CCN(C(=O)c4ccco4)C4CCCCC43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL97698,0.6
36604,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,ada1b,P35368,Ki,=,9.2,CHEMBL10347,0.6
36605,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL2,0.6
36606,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,ada1b,P35368,Ki,=,9.2,CHEMBL836,0.6
36607,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL707,0.6
36608,COc1ccccc1N1CCN(CCNc2c(C(=O)C(C)C)c(-c3ccccc3)nn(C)c2=O)CC1,ada1b,P35368,Ki,=,9.2,CHEMBL80730,0.6
36609,COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(OC)c(OC)ccc4c3=O)C[C@@H]21,ada1b,P35368,Ki,=,9.2,CHEMBL293695,0.7
36610,COc1ccc2c(=O)n(CCN3C[C@@H]4CCc5c(OC)cccc5[C@@H]4C3)c(=O)[nH]c2c1,ada1b,P35368,Ki,=,9.2,CHEMBL58956,0.7
36611,COc1cc2nc(N3CCN(C4=CC(=O)c5ccccc5C4=O)CC3)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL179743,0.7
36612,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL2261604,0.7
36613,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL423294,0.7
36614,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.2,CHEMBL342062,0.7
36615,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,ada1b,P35368,Ki,=,9.1,CHEMBL707,0.7
36616,COc1cc2[nH]c(=O)n(CCN3C[C@@H]4CCc5c(OC)cccc5[C@@H]4C3)c(=O)c2s1,ada1b,P35368,Ki,=,9.1,CHEMBL62028,0.7
36617,COc1cc2nc(N3CCN(C(C)=O)[C@@H]4CCCC[C@@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.1,CHEMBL4129461,0.7
36618,CC(=O)c1c(-c2ccccc2)nn(C)c(=O)c1NCCN1CCN(c2ccccc2Cl)CC1,ada1b,P35368,Ki,=,9.1,CHEMBL310599,0.8
36619,COc1cc2nc(N3CCN(C(=O)C(C)(C)C)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,ada1b,P35368,Ki,=,9.1,CHEMBL4128460,0.8
36620,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1cccc([N+](=O)[O-])c1,ada1b,P35368,Ki,=,9.1,CHEMBL197442,0.8
36621,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1C,ada1b,P35368,Ki,=,9.1,CHEMBL382972,0.8
