Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
37823,Cc1cccc(OC[C@@H](O)CNC(C)C)c1,adrb1,P08588,Kd,=,9.4,CHEMBL252319,0.4
37824,CC(C)(C)NC[C@@H](O)COc1ccccc1-c1ccccc1,adrb1,P08588,Kd,=,9.0,CHEMBL4092412,1.0
37825,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,adrb1,P08588,Kd,=,9.0,CHEMBL280822,1.1
37826,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,adrb1,P08588,Kd,=,8.8,CHEMBL423,1.6
37827,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,adrb1,P08588,Kd,=,8.8,CHEMBL280822,1.6
37828,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,adrb1,P08588,Kd,=,8.8,CHEMBL11268,1.8
37829,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1ccccc1O,adrb1,P08588,Kd,=,7.0,CHEMBL2348209,102.3
37830,C=CCc1ccccc1OCC(O)CNC(C)C,adrb1,P08588,Kd,=,8.0,CHEMBL266195,11.2
37831,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1ccc(Cl)cc1,adrb1,P08588,Kd,=,8.0,CHEMBL2348202,11.2
37832,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1ccccc1C(F)(F)F,adrb1,P08588,Kd,=,6.9,CHEMBL2348206,114.8
37833,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1cccc(Br)c1,adrb1,P08588,Kd,=,7.9,CHEMBL2348204,12.0
37834,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1ccccc1,adrb1,P08588,Kd,=,7.9,CHEMBL2348211,12.3
37835,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1cccc(O)c1,adrb1,P08588,Kd,=,7.9,CHEMBL2348210,12.9
37836,CNCC(O)c1ccc(O)c2nc(O)sc12,adrb1,P08588,Kd,=,6.9,CHEMBL29141,120.0
37837,C[n+]1c(/C=C/c2ccccc2Cl)sc2ccccc21,adrb1,P08588,Kd,=,4.9,CHEMBL4089434,13803.8
37838,O=C(NCCNCC(O)COc1ccc(OCCOC2CCCC2)cc1)Nc1ccccc1F,adrb1,P08588,Kd,=,7.8,CHEMBL2348197,15.1
37839,COCCc1ccc(OCC(O)CNC(C)C)cc1,adrb1,P08588,Kd,=,7.8,CHEMBL13,15.9
