Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
42166,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,cnr2,P34972,Kd,=,9.2,CHEMBL559612,0.6
42167,CCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,cnr2,P34972,Ki,=,10.3,CHEMBL3410818,0.1
42168,CCCCCOc1c(OC)ccc2cc(C(=O)NCCN3CCOCC3)c(=O)n(C)c12,cnr2,P34972,Ki,=,10.1,CHEMBL1822943,0.1
42169,CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C,cnr2,P34972,Ki,=,10.1,CHEMBL569082,0.1
42170,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)oc12,cnr2,P34972,Ki,=,10.1,CHEMBL3410729,0.1
42171,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,cnr2,P34972,Ki,=,10.1,CHEMBL178372,0.1
42172,CCCCCNc1c(OC)ccc2c1CN(CCc1ccc(O)cc1)C2=O,cnr2,P34972,Ki,=,10.1,CHEMBL3410826,0.1
42173,CCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3)c(=O)[nH]c12,cnr2,P34972,Ki,=,10.1,CHEMBL3410817,0.1
42174,CCCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,cnr2,P34972,Ki,=,10.1,CHEMBL2152813,0.1
42175,COc1cccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c12,cnr2,P34972,Ki,=,10.0,CHEMBL411631,0.1
42176,CCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,cnr2,P34972,Ki,=,10.0,CHEMBL2152812,0.1
42177,CCCCCOc1ccc2c(c1OCCCCC)CN(CCc1ccc(N)cc1)C2=O,cnr2,P34972,Ki,=,10.0,CHEMBL3410827,0.1
42178,COc1cccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c12,cnr2,P34972,Ki,=,9.9,CHEMBL411631,0.1
42179,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccncc3)c(=O)[nH]c12,cnr2,P34972,Ki,=,9.9,CHEMBL1822945,0.1
42180,CC1(C)C(C(=O)c2cn(CC3CCOC3)c3ccccc23)C1(C)C,cnr2,P34972,Ki,=,9.9,CHEMBL569994,0.1
42181,Cc1ccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c2c1,cnr2,P34972,Ki,=,9.8,CHEMBL271839,0.1
42182,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCN2CCOCC2)c2ccccc12,cnr2,P34972,Ki,=,9.8,CHEMBL2338173,0.2
42183,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,cnr2,P34972,Ki,=,9.8,CHEMBL559612,0.2
42184,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,cnr2,P34972,Ki,=,9.8,CHEMBL307696,0.2
42185,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,cnr2,P34972,Ki,=,9.8,CHEMBL334533,0.2
42186,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)CC21,cnr2,P34972,Ki,=,9.8,CHEMBL432107,0.2
42187,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3F)c(=O)[nH]c12,cnr2,P34972,Ki,=,9.7,CHEMBL3410831,0.2
42188,CC1(C)C(C(=O)c2cn(CCN3CCOC3=O)c3ccccc23)C1(C)C,cnr2,P34972,Ki,=,9.7,CHEMBL584742,0.2
42189,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=CC21,cnr2,P34972,Ki,=,9.7,CHEMBL111148,0.2
42190,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(CO)cc1-2,cnr2,P34972,Ki,=,9.7,CHEMBL111724,0.2
42191,CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc2c1CCCC2,cnr2,P34972,Ki,=,9.7,CHEMBL232116,0.2
42192,CCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,cnr2,P34972,Ki,=,9.7,CHEMBL596388,0.2
42193,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)OCCO1,cnr2,P34972,Ki,=,9.7,CHEMBL108085,0.2
42194,Cc1ccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c2c1,cnr2,P34972,Ki,=,9.7,CHEMBL271839,0.2
42195,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,cnr2,P34972,Ki,=,9.7,CHEMBL600602,0.2
42196,CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2ccccc21,cnr2,P34972,Ki,=,9.7,CHEMBL1814468,0.2
42197,CCCCOC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@@H](O)C[C@@H]21,cnr2,P34972,Ki,=,9.7,CHEMBL4465566,0.2
42198,O=S(=O)(c1cc2ccccc2n1S(=O)(=O)c1ccccc1F)N1CCC(O)(CNS(=O)(=O)C(F)(F)F)CC1,cnr2,P34972,Ki,=,9.7,CHEMBL1271092,0.2
42199,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,cnr2,P34972,Ki,=,9.7,CHEMBL271158,0.2
42200,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)n(C)c12,cnr2,P34972,Ki,=,9.7,CHEMBL3410819,0.2
42201,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C,cnr2,P34972,Ki,=,9.7,CHEMBL252949,0.2
42202,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,cnr2,P34972,Ki,=,9.7,CHEMBL307696,0.2
42203,O=C(NC1CCCCCC1)c1cc2ccccc2n(Cc2ccc(F)cc2)c1=O,cnr2,P34972,Ki,=,9.6,CHEMBL2022363,0.3
42204,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)cc1C,cnr2,P34972,Ki,=,9.6,CHEMBL2170545,0.3
42205,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cccs3)cc1OC2(C)C,cnr2,P34972,Ki,=,9.6,CHEMBL519575,0.3
42206,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,cnr2,P34972,Ki,=,9.6,CHEMBL188,0.3
42207,Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CCCC(F)(F)F,cnr2,P34972,Ki,=,9.6,CHEMBL2170532,0.3
42208,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CC1(Cl)Cl,cnr2,P34972,Ki,=,9.5,CHEMBL120669,0.3
42209,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,cnr2,P34972,Ki,=,9.5,CHEMBL188,0.3
42210,COC(=O)C(C)(C)NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,cnr2,P34972,Ki,=,9.5,CHEMBL2018655,0.3
42211,CCCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21,cnr2,P34972,Ki,=,9.5,CHEMBL2152803,0.3
42212,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,cnr2,P34972,Ki,=,9.5,CHEMBL381791,0.3
