Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
5746,COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,5ht2a,P28223,Kd,=,10.0,CHEMBL1908863,0.1
5747,COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,5ht2a,P28223,Kd,=,9.8,CHEMBL1908863,0.2
5748,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,5ht2a,P28223,Kd,=,8.7,CHEMBL51,2.2
5749,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,5ht2a,P28223,Kd,=,8.6,CHEMBL51,2.7
5750,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,5ht2a,P28223,Kd,=,7.7,CHEMBL263881,21.2
5751,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(Cl)cc21,5ht2a,P28223,Ki,=,10.3,CHEMBL194455,0.1
5752,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccccc3)[nH]c2c1,5ht2a,P28223,Ki,=,10.2,CHEMBL504699,0.1
5753,CC(O)c1ccccc1S(=O)(=O)c1ccc(/C=C/c2ccc(F)cc2)cc1,5ht2a,P28223,Ki,=,10.2,CHEMBL1084721,0.1
5754,CCN(C)CCc1c(-c2cccc(F)c2)[nH]c2ccccc12,5ht2a,P28223,Ki,=,10.1,CHEMBL328595,0.1
5755,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,5ht2a,P28223,Ki,=,10.1,CHEMBL708,0.1
5756,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,5ht2a,P28223,Ki,=,10.1,CHEMBL251834,0.1
5757,Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCCNC2)cc1,5ht2a,P28223,Ki,=,10.1,CHEMBL296512,0.1
5758,O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,5ht2a,P28223,Ki,=,10.1,CHEMBL497064,0.1
5759,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1,5ht2a,P28223,Ki,=,10.1,CHEMBL1774077,0.1
5760,CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,5ht2a,P28223,Ki,=,10.1,CHEMBL540982,0.1
5761,NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,5ht2a,P28223,Ki,=,10.1,CHEMBL404000,0.1
5762,CCOc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,5ht2a,P28223,Ki,=,10.0,CHEMBL4758966,0.1
5763,Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,5ht2a,P28223,Ki,=,10.0,CHEMBL4745124,0.1
5764,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,5ht2a,P28223,Ki,=,10.0,CHEMBL85,0.1
5765,COc1ccc2[nH]cc(CCNCc3ccc(Br)cc3)c2c1,5ht2a,P28223,Ki,=,10.0,CHEMBL57427,0.1
5766,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,5ht2a,P28223,Ki,=,10.0,CHEMBL253439,0.1
5767,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,5ht2a,P28223,Ki,=,10.0,CHEMBL497054,0.1
5768,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,5ht2a,P28223,Ki,=,10.0,CHEMBL19215,0.1
5769,Fc1ccc(-c2[nH]c3cc(F)ccc3c2[C@@H]2CNCC[C@H]2F)cc1,5ht2a,P28223,Ki,=,9.9,CHEMBL523245,0.1
5770,COC1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1,5ht2a,P28223,Ki,=,9.9,CHEMBL567889,0.1
5771,Cc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)c2c1C(C)CC(=O)N2,5ht2a,P28223,Ki,=,9.9,CHEMBL440389,0.1
5772,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,5ht2a,P28223,Ki,=,9.9,CHEMBL2355519,0.1
5773,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,5ht2a,P28223,Ki,=,9.9,CHEMBL1774063,0.1
5774,CCN(C)CCc1c(-c2cccc(C(F)(F)F)c2)[nH]c2ccccc12,5ht2a,P28223,Ki,=,9.9,CHEMBL90911,0.1
5775,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,5ht2a,P28223,Ki,=,9.9,CHEMBL1774080,0.1
