Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
34527,COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,acm3,P20309,Kd,=,6.8,CHEMBL216927,158.5
34528,COc1nsc(OCCOCCOCCOCCOc2nsnc2C2C=CCCN2C)n1,acm3,P20309,Kd,=,6.8,CHEMBL216928,158.5
34529,COc1nsnc1OCCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,acm3,P20309,Kd,=,7.2,CHEMBL386983,63.1
34530,CO[C@]1(C#CC(O)(c2cccs2)c2cccs2)CN2CCC1CC2,acm3,P20309,Ki,=,10.3,CHEMBL370232,0.1
34531,CC(C(=O)O[C@@H]1C[C@H]2[C@@H]3O[C@@H]3[C@@H](C1)[N+]2(C)C)(c1cccs1)c1cccs1,acm3,P20309,Ki,=,10.3,CHEMBL3091665,0.1
34532,Cc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,acm3,P20309,Ki,=,10.3,CHEMBL3426693,0.1
34533,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,acm3,P20309,Ki,=,10.2,CHEMBL2103803,0.1
34534,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,acm3,P20309,Ki,=,10.2,CHEMBL1187833,0.1
34535,C[N+]1(C)[C@H]2C[C@@H](OC(=O)C(O)(c3ccccc3)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,acm3,P20309,Ki,=,10.2,CHEMBL3091664,0.1
34536,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)OCC1CCNCC1,acm3,P20309,Ki,=,10.2,CHEMBL4636528,0.1
34537,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,acm3,P20309,Ki,=,10.2,CHEMBL1194325,0.1
34538,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1cccs1)C1CCCC1,acm3,P20309,Ki,=,10.2,CHEMBL1196359,0.1
34539,C[N+]12CCC(CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)C2,acm3,P20309,Ki,=,10.2,CHEMBL4633816,0.1
34540,C[N+]12CCC(CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1cccc(Cl)c1)C2,acm3,P20309,Ki,=,10.1,CHEMBL4647437,0.1
34541,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,acm3,P20309,Ki,=,10.1,CHEMBL1900528,0.1
34542,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,acm3,P20309,Ki,=,10.1,CHEMBL3426687,0.1
34543,CO[C@]1(C#CC(O)(c2ccsc2)c2ccsc2)CN2CCC1CC2,acm3,P20309,Ki,=,10.1,CHEMBL200401,0.1
34544,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,acm3,P20309,Ki,=,10.1,CHEMBL1197251,0.1
34545,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)OCC1CCNCC1,acm3,P20309,Ki,=,10.1,CHEMBL4640703,0.1
34546,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(CO)c3)c2)ccc1O)C(C)C,acm3,P20309,Ki,=,10.0,CHEMBL1773196,0.1
34547,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)NCCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,acm3,P20309,Ki,=,10.0,CHEMBL3426697,0.1
34548,C[C@H](Cc1ccc(CCNC(=O)Cc2ccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)cc2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,acm3,P20309,Ki,=,10.0,CHEMBL3639442,0.1
34549,Cc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)CCCN(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,acm3,P20309,Ki,=,10.0,CHEMBL3645274,0.1
34550,COc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)CCCN(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,acm3,P20309,Ki,=,10.0,CHEMBL3645275,0.1
