Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
4925,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,5ht1d,P28221 ,Kd,=,8.8,CHEMBL1185,1.5
4926,COc1cccc2c1C[C@H]1C[C@@H](C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)CN(C)[C@@H]1C2,5ht1d,P28221 ,Kd,=,7.0,CHEMBL251541,112.2
4927,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,10.0,CHEMBL1241913,0.1
4928,NCCc1c[nH]c2ccc(OCc3ccc(COc4ccc5[nH]cc(CCN)c5c4)cc3)cc12,5ht1d,P28221 ,Ki,=,10.0,CHEMBL144030,0.1
4929,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5ht1d,P28221 ,Ki,=,9.9,CHEMBL15928,0.1
4930,Cc1ccc2c(N3CCN(CCc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.9,CHEMBL1631535,0.1
4931,CCOC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.9,CHEMBL1631538,0.1
4932,Cc1ccc2c(N3CCN(CCc4cccc(N5CCOC5=O)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1631542,0.2
4933,Cc1ccc2c(N3CCN(CCc4cccc(-n5cccn5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1631545,0.2
4934,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C(C)C)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1632208,0.2
4935,COc1cccc(C(=O)Nc2cccc(CCN3CCN(c4cccc5nc(C)ccc45)CC3)c2)c1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1632215,0.2
4936,CCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1632220,0.2
4937,CCCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL1632221,0.2
4938,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL490417,0.2
4939,CC1(C)Cc2cccc(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)c2O1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL491839,0.2
4940,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(Cl)cc2n1,5ht1d,P28221 ,Ki,=,9.8,CHEMBL521506,0.2
4941,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(C)CC5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL459282,0.2
4942,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5F)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL1631533,0.2
4943,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL1631540,0.2
4944,CCC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL1632207,0.2
4945,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5cnccn5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL1632217,0.2
4946,Cc1cc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2[nH]1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL444398,0.2
4947,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL485491,0.2
4948,Cc1ccc2c(N3CCN(CCc4cc(F)c5c(c4)NC(=O)CO5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL489394,0.2
4949,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL497980,0.2
4950,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.7,CHEMBL490417,0.2
4951,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C(C)(C)C)cc12,5ht1d,P28221 ,Ki,=,9.6,CHEMBL49826,0.3
4952,Cc1ccc2c(OCCN3CCN(Cc4cccc5[nH]cnc45)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL190298,0.3
4953,COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1631532,0.3
4954,Cc1ccc2c(N3CCN(CCc4cccc(N5CCCOC5=O)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1631543,0.3
4955,CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1632206,0.3
4956,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccccc5F)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1632211,0.3
4957,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5scnc5C)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1632219,0.3
4958,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)NC(C)(C)C)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL1632222,0.3
4959,O=C1COc2ccc(CCN3CCN(c4nccc5ccccc45)CC3)cc2N1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL490211,0.3
4960,Cc1ccc2c(N3CCN(CCc4cc5c(cc4F)OCC(=O)N5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL496317,0.3
4961,O=C1COc2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2N1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL523095,0.3
4962,CCNC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL525362,0.3
4963,CN(C)S(=O)(=O)Nc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,5ht1d,P28221 ,Ki,=,9.6,CHEMBL118563,0.3
4964,CC(C)c1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL44054,0.3
4965,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4ccccc4[N+](=O)[O-])CC3)cc12,5ht1d,P28221 ,Ki,=,9.5,CHEMBL332142,0.3
4966,Cc1cc(C(C)(C)C)cc(C)c1NC1=NCCN1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL366322,0.3
4967,COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL344127,0.3
4968,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL503468,0.3
4969,NCCc1c[nH]c2ccc(OCCCCCC(=O)N3CCN(c4ccc(N)cc4)CC3)cc12,5ht1d,P28221 ,Ki,=,9.5,CHEMBL120514,0.3
4970,Cc1ccc(NC(=O)N2CC=C(c3ccc4[nH]cc(C[C@H]5CCCN5C)c4c3)CC2)cc1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL114571,0.3
4971,CC(=O)N(C)c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1631539,0.3
4972,Cc1ccc2c(N3CCN(CCc4cccc(N5CCCNC5=O)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1631541,0.3
4973,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C(C)(C)C)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1632209,0.3
4974,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccccc5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1632210,0.3
4975,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5cccc(F)c5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1632212,0.3
4976,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5)c4)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL1632223,0.3
4977,Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL489195,0.3
4978,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3C)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL495705,0.3
4979,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(F)c2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL497979,0.3
4980,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL522257,0.3
4981,CC(=O)N(C)c1cccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,5ht1d,P28221 ,Ki,=,9.5,CHEMBL506942,0.3
4982,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,5ht1d,P28221 ,Ki,=,9.5,CHEMBL2,0.3
4983,NCCc1c[nH]c2ccc(OCCCCCC(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc12,5ht1d,P28221 ,Ki,=,9.5,CHEMBL121207,0.3
4984,NCCc1c[nH]c2ccc(OCCCCCC(=O)N3CCN(c4ccc(N)cc4)CC3)cc12,5ht1d,P28221 ,Ki,=,9.4,CHEMBL120514,0.4
