Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
46566,CC(C)[C@H](NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(N)=O,drd2,P14416 ,Kd,=,4.8,CHEMBL388509,16000.0
46567,OC1(c2ccc(Cl)cc2)CCN(CCCC#Cc2ccc(F)cc2)CC1,drd2,P14416 ,Kd,=,7.8,CHEMBL4470321,17.8
46568,O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,drd2,P14416 ,Kd,=,7.7,CHEMBL4556173,18.6
46569,CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Kd,=,7.7,CHEMBL276042,19.9
46570,CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@@H](CCCCN)C(N)=O,drd2,P14416 ,Kd,=,6.7,CHEMBL3423407,190.0
46571,O=C(CCCN1CCC(O)(c2c(Cl)cccc2Cl)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.7,CHEMBL4453290,2.1
46572,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2Cl)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.6,CHEMBL4444768,2.4
46573,O=C(CCCN1CCC(O)(c2ccccc2-c2ccccc2Cl)CC1)c1ccc(F)cc1,drd2,P14416 ,Kd,=,8.6,CHEMBL4472206,2.7
46574,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,drd2,P14416 ,Kd,=,8.6,CHEMBL26,2.8
46575,CN1C[C@H](C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N2CCCC(C(N)=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,drd2,P14416 ,Kd,=,7.7,CHEMBL390299,20.0
