Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
21768,Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O,aa2ar,P29274,Kd,=,9.8,CHEMBL2021950,0.2
21769,Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,aa2ar,P29274,Kd,=,9.7,CHEMBL2024114,0.2
21770,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.7,CHEMBL113142,0.2
21771,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.6,CHEMBL113142,0.2
21772,Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,aa2ar,P29274,Kd,=,9.6,CHEMBL2024114,0.3
21773,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.6,CHEMBL184061,0.3
21774,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.5,CHEMBL113142,0.3
21775,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,aa2ar,P29274,Kd,=,9.5,CHEMBL240624,0.3
21776,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.4,CHEMBL184061,0.4
21777,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.4,CHEMBL113142,0.4
21778,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.3,CHEMBL113142,0.5
21779,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.3,CHEMBL184061,0.5
21780,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.2,CHEMBL113142,0.6
21781,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,9.2,CHEMBL184061,0.7
21782,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,aa2ar,P29274,Kd,=,9.2,CHEMBL1950651,0.7
21783,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,8.9,CHEMBL113142,1.2
21784,Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,aa2ar,P29274,Kd,=,8.9,CHEMBL2024115,1.3
21785,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,aa2ar,P29274,Kd,=,8.8,CHEMBL184061,1.6
21786,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,aa2ar,P29274,Kd,=,8.7,CHEMBL136689,2.0
