Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
62884,CN1CCN(C(=O)c2cc3c(Cl)c(Cl)ccc3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL129436,5.0
62885,CN1CCN(c2nc(N)nc3cc(-c4ccco4)ccc23)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL1935573,5.0
62886,NC(=NCc1ccc(Cl)cc1)SCCCc1cnc[nH]1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL14690,5.0
62887,CN[C@H]1CCN(c2cnnc(NC3CC4CCC3C4)c2)C1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL3393557,5.0
62888,Cc1cnc(OCCCCC2CCN(C)CC2)cc1-c1nc2c(C)c(F)ccc2[nH]1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL3236548,5.0
62889,CC(C)(C)CNc1nccc(N2CCc3nc[nH]c3C2)n1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL4454158,5.0
62890,CN1CCN(C(=O)c2cc3cc(Cl)cc(N)c3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL2047450,5.0
62891,CN1CCN(c2cc(-c3ccccc3)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL492884,5.0
62892,CN1CCN(c2cc(-c3ccc(N)cc3)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL3133130,5.0
62893,Nc1nc2c(c(N3CCNCC3)n1)CCCc1ccc(F)cc1-2,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL523225,5.1
62894,Clc1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1Cl,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL1223749,5.2
62895,CN[C@@H]1CCN(c2nc(N)nc3c2sc2cc(Cl)ccc23)C1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL1914792,5.2
62896,CNC1CN(c2nc(N)nc3cc(C4CC4)cnc23)C1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL2376804,5.2
62897,Cc1cc(OCCCNCc2cccnc2)ccc1-c1nc2c(C)c(F)ccc2[nH]1,hrh4,Q9H3N8,Ki,=,8.3,CHEMBL1084355,5.3
