Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
64876,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Kd,=,9.8,CHEMBL45,0.2
64877,Nc1nc(NCc2ccc(Oc3ccccc3)cc2)nc(-c2c(F)cccc2CO)n1,mtr1a,P48039,Kd,=,5.2,CHEMBL4449712,5900.0
64878,CC(=O)NCCc1cccc2ccc(OCCCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,mtr1a,P48039,Ki,=,10.3,CHEMBL14136,0.1
64879,CC(=O)NCCc1cccc2ccc(OCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,mtr1a,P48039,Ki,=,10.3,CHEMBL273787,0.1
64880,COc1cccc(N(C)c2ccc(NC(C)=O)cc2)c1,mtr1a,P48039,Ki,=,10.3,CHEMBL8168,0.1
64881,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2,mtr1a,P48039,Ki,=,10.3,CHEMBL19026,0.1
64882,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12,mtr1a,P48039,Ki,=,10.3,CHEMBL2112690,0.1
64883,CC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12,mtr1a,P48039,Ki,=,10.3,CHEMBL2112700,0.1
64884,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CC)oc12,mtr1a,P48039,Ki,=,10.3,CHEMBL2112722,0.1
64885,CCc1nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2o1,mtr1a,P48039,Ki,=,10.3,CHEMBL2112724,0.1
64886,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CC)oc12,mtr1a,P48039,Ki,=,10.3,CHEMBL2112727,0.1
64887,O=C(NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12)C1CC1,mtr1a,P48039,Ki,=,10.3,CHEMBL2112734,0.1
64888,COc1ccc2cccc(CCNC(=O)C(F)F)c2c1,mtr1a,P48039,Ki,=,10.3,CHEMBL1946221,0.1
64889,COc1cccc(C2=C(CCNC(C)=O)c3c(ccc4c3CCO4)C2)c1,mtr1a,P48039,Ki,=,10.2,CHEMBL1774526,0.1
64890,COc1ccc2cccc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.2,CHEMBL10878,0.1
64891,COc1ccc2ccc(OC)c([C@@H]3C[C@H]3NC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.2,CHEMBL2314253,0.1
64892,CCc1nn2ccc3c(c2c1CCNC(C)=O)CCO3,mtr1a,P48039,Ki,=,10.2,CHEMBL1802025,0.1
64893,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.2,CHEMBL289233,0.1
64894,CC(=O)NCCC1=C(c2cccnc2)Cc2ccc3c(c21)CCO3,mtr1a,P48039,Ki,=,10.2,CHEMBL1774524,0.1
64895,COC(=O)Cc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,mtr1a,P48039,Ki,=,10.2,CHEMBL1095196,0.1
64896,COc1cc2c([C@@H](C)CNC(C)=O)c[nH]c2cc1Cl,mtr1a,P48039,Ki,=,10.1,CHEMBL4079759,0.1
64897,CC(=O)NCCc1cccc2ccc(OCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,mtr1a,P48039,Ki,=,10.1,CHEMBL13985,0.1
64898,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.1,CHEMBL289233,0.1
64899,COc1ccc2c(c1)c(CCNC(C)=O)c(I)n2C,mtr1a,P48039,Ki,=,10.1,CHEMBL300056,0.1
64900,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.1,CHEMBL45,0.1
64901,CC(=O)NCCc1c(-c2ccccc2)nn2ccc3c(c12)CCO3,mtr1a,P48039,Ki,=,10.1,CHEMBL1802022,0.1
64902,CCC(=O)NCCc1c(C)nn2ccc3c(c12)CCO3,mtr1a,P48039,Ki,=,10.1,CHEMBL1802024,0.1
64903,CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc(-c4ccc(CO)cc4)cc3)cc12,mtr1a,P48039,Ki,=,10.1,CHEMBL1094212,0.1
64904,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.0,CHEMBL45,0.1
64905,CCC(=O)NCCc1c(OC)ccc2ccc(OC)cc12,mtr1a,P48039,Ki,=,10.0,CHEMBL291857,0.1
64906,COc1ccc2cccc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,10.0,CHEMBL10878,0.1
64907,COc1ccc2ccc3c(c2c1)C(C)(CNC(C)=O)CC3,mtr1a,P48039,Ki,=,10.0,CHEMBL4278248,0.1
64908,COc1ccc2ccccc2c1/C=C/NC(C)=O,mtr1a,P48039,Ki,=,10.0,CHEMBL2314257,0.1
64909,CC(C)C1=C(CCNC(=O)C2CC2)c2c(ccc3c2CCO3)C1,mtr1a,P48039,Ki,=,10.0,CHEMBL1774515,0.1
64910,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,9.9,CHEMBL45,0.1
64911,COc1ccc2cccc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,9.9,CHEMBL10878,0.1
64912,CC(C)C(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2,mtr1a,P48039,Ki,=,9.9,CHEMBL18845,0.1
64913,CCCC(=O)N[C@H]1CCN(c2cccc3c2CCO3)C1,mtr1a,P48039,Ki,=,9.9,CHEMBL136531,0.1
64914,COc1ccc2occ(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,9.8,CHEMBL323332,0.2
64915,CC(=O)NCCc1c[nH]c2ccc(OCCc3ccccc3)cc12,mtr1a,P48039,Ki,=,9.8,CHEMBL4467954,0.2
64916,CC(=O)NCCc1c(C)nn2ccc3c(c12)CCO3,mtr1a,P48039,Ki,=,9.8,CHEMBL1802023,0.2
64917,CCC(=O)N[C@H]1CCN(c2cccc3c2CCO3)C1,mtr1a,P48039,Ki,=,9.7,CHEMBL343825,0.2
64918,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C3CC3)c2O1,mtr1a,P48039,Ki,=,9.7,CHEMBL279343,0.2
64919,CCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C(C)C)c2O1,mtr1a,P48039,Ki,=,9.7,CHEMBL431103,0.2
64920,COc1ccc2[nH]cc(CCNC(C)=O)c2n1,mtr1a,P48039,Ki,=,9.7,CHEMBL1760944,0.2
64921,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,9.7,CHEMBL45,0.2
64922,COc1ccc2oc(-c3ccc(F)cc3)c(CCNC(C)=O)c2n1,mtr1a,P48039,Ki,=,9.7,CHEMBL3763503,0.2
64923,COc1ccc2oc(I)c(CCNC(C)=O)c2n1,mtr1a,P48039,Ki,=,9.7,CHEMBL3765401,0.2
64924,CNC(=O)N/C=C/c1c(OC)ccc2ccc(OC)cc12,mtr1a,P48039,Ki,=,9.7,CHEMBL2314260,0.2
64925,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)CC)c2O1,mtr1a,P48039,Ki,=,9.7,CHEMBL276921,0.2
64926,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,mtr1a,P48039,Ki,=,9.6,CHEMBL45,0.2
