Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
45492,CN(C)c1ccc(-c2cccc3c2CC[C@H]2[C@H]3c3cc(O)c(Cl)cc3CCN2C)cc1,drd1,P21728,Ki,=,9.2,CHEMBL597310,0.7
45493,COc1ccc(-c2cccc3c2CC[C@H]2[C@H]3c3cc(O)c(Cl)cc3CCN2C)cc1,drd1,P21728,Ki,=,9.2,CHEMBL603872,0.7
45494,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4ccc(CO)cc4)c3CC[C@@H]21,drd1,P21728,Ki,=,9.2,CHEMBL604176,0.7
45495,Cc1ccccc1[C@H]1CN(C)CCc2cc(Cl)c(O)cc21,drd1,P21728,Ki,=,9.1,CHEMBL444321,0.8
45496,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,drd1,P21728,Ki,=,9.1,CHEMBL1256645,0.8
45497,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,drd1,P21728,Ki,=,9.1,CHEMBL203637,0.8
45498,COc1ccc2[nH]c3c(c2c1)CCN(C)CCc1ccccc1C3,drd1,P21728,Ki,=,9.1,CHEMBL396560,0.8
45499,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccc(CNC3CCC3)cc2)C1,drd1,P21728,Ki,=,9.1,CHEMBL596622,0.9
45500,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,drd1,P21728,Ki,=,9.1,CHEMBL298406,0.9
45501,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(Cl)cc32)CCN1C,drd1,P21728,Ki,=,9.1,CHEMBL4795230,0.9
45502,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cc(F)cc(F)c4)c3CC[C@@H]21,drd1,P21728,Ki,=,9.1,CHEMBL597100,0.9
45503,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cccs4)c3CC[C@@H]21,drd1,P21728,Ki,=,9.1,CHEMBL597900,0.9
45504,C=CCN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,drd1,P21728,Ki,=,9.1,CHEMBL1192259,0.9
45505,CN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,drd1,P21728,Ki,=,9.1,CHEMBL1191103,0.9
45506,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1.O=C(O)/C(O)=C(/O)C(=O)O,drd1,P21728,Ki,=,9.0,CHEMBL2158641,0.9
45507,Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,drd1,P21728,Ki,=,9.0,CHEMBL1467585,1.0
45508,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd1,P21728,Ki,=,9.0,CHEMBL225230,1.0
45509,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(/C=N/Oc4ccccc4)c3CC[C@@H]21,drd1,P21728,Ki,=,9.0,CHEMBL605354,1.0
45510,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(C#N)cc32)CCN1C,drd1,P21728,Ki,=,9.0,CHEMBL4742056,1.1
45511,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,drd1,P21728,Ki,=,9.0,CHEMBL286080,1.1
45512,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,drd1,P21728,Ki,=,8.9,CHEMBL574558,1.2
45513,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,drd1,P21728,Ki,=,8.9,CHEMBL298406,1.2
45514,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,drd1,P21728,Ki,=,8.9,CHEMBL13668,1.2
45515,C=CCN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,drd1,P21728,Ki,=,8.9,CHEMBL1192465,1.2
45516,CN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1,drd1,P21728,Ki,=,8.9,CHEMBL1195188,1.2
45517,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,drd1,P21728,Ki,=,8.9,CHEMBL1256645,1.2
45518,CCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,drd1,P21728,Ki,=,8.9,CHEMBL3921278,1.3
45519,CCOC(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,drd1,P21728,Ki,=,8.9,CHEMBL603485,1.4
45520,CCc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,drd1,P21728,Ki,=,8.9,CHEMBL4760903,1.4
45521,CCNC(=O)Nc1ccc2c(c1)CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,drd1,P21728,Ki,=,8.8,CHEMBL600987,1.5
45522,Cc1ccc([C@H]2CN(C)CCc3cc(Cl)c(O)cc32)cc1,drd1,P21728,Ki,=,8.8,CHEMBL303012,1.6
45523,C[C@H]1C=C(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CCN1C,drd1,P21728,Ki,=,8.8,CHEMBL4740880,1.6
45524,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,drd1,P21728,Ki,=,8.8,CHEMBL425069,1.6
45525,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(/C=N/O)c3CC[C@@H]21,drd1,P21728,Ki,=,8.8,CHEMBL604732,1.6
45526,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,drd1,P21728,Ki,=,8.8,CHEMBL1256645,1.7
45527,CCO/N=C/c1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,drd1,P21728,Ki,=,8.7,CHEMBL604525,1.8
45528,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,drd1,P21728,Ki,=,8.7,CHEMBL441618,1.9
45529,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,drd1,P21728,Ki,=,8.7,CHEMBL298406,1.9
45530,Cc1cccc(C2CN(C)CCc3c2cc(O)c(O)c3Cl)c1,drd1,P21728,Ki,=,8.7,CHEMBL574558,1.9
45531,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,drd1,P21728,Ki,=,8.0,CHEMBL715,10.0
45532,CCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,drd1,P21728,Ki,=,8.0,CHEMBL515342,10.0
45533,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4ccccc4n3)c3ccccc32)CC1,drd1,P21728,Ki,=,8.0,CHEMBL213443,10.0
45534,CCOc1csc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)c1,drd1,P21728,Ki,=,8.0,CHEMBL437112,10.0
45535,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@@H]1CO,drd1,P21728,Ki,=,8.0,CHEMBL1949728,10.3
45536,CN1CCc2ccccc2Cc2ccsc2CC1,drd1,P21728,Ki,=,8.0,CHEMBL201093,10.7
45537,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,drd1,P21728,Ki,=,7.0,CHEMBL715,100.0
45538,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,drd1,P21728,Ki,=,6.0,CHEMBL1112,1000.0
45539,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,drd1,P21728,Ki,=,6.0,CHEMBL42,1000.0
45540,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,drd1,P21728,Ki,=,6.0,CHEMBL716,1000.0
45541,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,drd1,P21728,Ki,=,6.0,CHEMBL85,1000.0
45542,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,drd1,P21728,Ki,=,6.0,CHEMBL4069145,1000.0
45543,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N/C(S)=N\c3ccc(C4CNCCc5cc(O)c(O)cc54)cc3)cc21,drd1,P21728,Ki,=,5.0,CHEMBL1189085,10000.0
45544,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,drd1,P21728,Ki,=,5.0,CHEMBL4278465,10000.0
45545,COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,drd1,P21728,Ki,=,5.0,CHEMBL4293307,10000.0
45546,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,drd1,P21728,Ki,=,5.0,CHEMBL1479,10225.0
45547,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,drd1,P21728,Ki,=,7.0,CHEMBL1573438,103.0
45548,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)/C=C/c3ccccc3)c3ccccc32)CC1,drd1,P21728,Ki,=,7.0,CHEMBL386424,103.0
45549,Cc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1,drd1,P21728,Ki,=,6.0,CHEMBL200802,1040.0
45550,C=CCN1CCc2cc(OC)c(O)cc2C(c2c(Cl)cccc2Cl)C1,drd1,P21728,Ki,=,6.0,CHEMBL4645139,1044.0
45551,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl,drd1,P21728,Ki,=,6.0,CHEMBL4580817,1047.0
45552,CCCCCCNC[C@H]1CCc2ccc(O)cc2O1,drd1,P21728,Ki,=,5.0,CHEMBL3115585,10471.3
45553,COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(OC)cc3[C@@H]1C2,drd1,P21728,Ki,=,7.0,CHEMBL2057441,106.5
45554,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2,drd1,P21728,Ki,=,7.0,CHEMBL448891,107.0
45555,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd1,P21728,Ki,=,7.0,CHEMBL54,107.0
45556,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@H]1C[C@@H]1c1cc(F)ccc1OC,drd1,P21728,Ki,=,6.0,CHEMBL4593394,1071.0
45557,COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1,drd1,P21728,Ki,=,6.0,CHEMBL4440698,1078.0
45558,CCN(CC)C(=S)SSC(=S)N(CC)CC,drd1,P21728,Ki,=,6.0,CHEMBL964,1079.0
45559,CCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC,drd1,P21728,Ki,=,6.0,CHEMBL4561808,1084.0
45560,Cc1ccc(CN2CCN(C3=Nc4cc(Cl)ccc4N(NC(=O)c4ccccc4Cl)c4ccccc43)CC2)c(C)c1,drd1,P21728,Ki,=,6.0,CHEMBL386336,1097.0
45561,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,drd1,P21728,Ki,=,8.0,CHEMBL726,11.0
45562,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc21,drd1,P21728,Ki,=,8.0,CHEMBL212807,11.0
45563,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccnc3Cl)c3ccccc32)CC1,drd1,P21728,Ki,=,8.0,CHEMBL384500,11.0
45564,CCCCOc1c(O)ccc2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,drd1,P21728,Ki,=,8.0,CHEMBL3975220,11.0
45565,CCCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,drd1,P21728,Ki,=,8.0,CHEMBL3781840,11.0
45566,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,drd1,P21728,Ki,=,7.9,CHEMBL4277264,11.9
45567,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,drd1,P21728,Ki,=,7.0,CHEMBL4277264,110.0
45568,Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,drd1,P21728,Ki,=,7.0,CHEMBL3613879,110.0
45569,Clc1cccc(N2CCN(CCCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,drd1,P21728,Ki,=,7.0,CHEMBL3613880,110.0
45570,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,drd1,P21728,Ki,=,7.0,CHEMBL3233143,110.0
45571,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,drd1,P21728,Ki,=,6.0,CHEMBL124444,1100.0
45572,COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1,drd1,P21728,Ki,=,6.0,CHEMBL139600,1100.0
45573,Oc1cc2c(cc1O)[C@H]1c3cnccc3CN[C@@H]1CC2,drd1,P21728,Ki,=,6.0,CHEMBL28054,1100.0
45574,Cc1cncc2c1CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,drd1,P21728,Ki,=,6.0,CHEMBL282136,1100.0
45575,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,drd1,P21728,Ki,=,6.0,CHEMBL4061986,1100.0
45576,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,drd1,P21728,Ki,=,6.0,CHEMBL4098803,1100.0
45577,COc1cc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1,drd1,P21728,Ki,=,5.0,CHEMBL3800400,11000.0
45578,O=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12,drd1,P21728,Ki,=,5.0,CHEMBL4095881,11000.0
45579,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1,drd1,P21728,Ki,=,5.0,CHEMBL4102628,11000.0
45580,CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(F)c1,drd1,P21728,Ki,=,6.0,CHEMBL4590839,1105.0
