Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39526,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,cnr1,P21554,Kd,=,9.3,CHEMBL559612,0.5
39527,CC1=CCC2C(C1)c1c(O)cc(C/C=C/CCCC#N)cc1OC2(C)C,cnr1,P21554,Kd,=,9.1,CHEMBL162079,0.8
39528,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,9.1,CHEMBL159611,0.8
39529,CCCCC/C=C/c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,9.1,CHEMBL161874,0.9
39530,CC1=CCC2C(C1)c1c(O)cc(CC#CCCCBr)cc1OC2(C)C,cnr1,P21554,Kd,=,8.9,CHEMBL163430,1.2
39531,CC1=CCC2C(C1)c1c(O)cc(C/C=C/CCCC#N)cc1OC2(C)C,cnr1,P21554,Kd,=,8.9,CHEMBL162079,1.3
39532,CC1=CCC2C(C1)c1c(O)cc(C/C=C/CCCBr)cc1OC2(C)C,cnr1,P21554,Kd,=,8.8,CHEMBL162746,1.7
39533,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,cnr1,P21554,Kd,=,8.7,CHEMBL111,1.8
39534,CC1=CCC2C(C1)c1c(O)cc(C#CCCCC#N)cc1OC2(C)C,cnr1,P21554,Kd,=,7.0,CHEMBL163441,104.0
39535,CCC/C=C/CCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,8.0,CHEMBL159872,11.0
39536,CCCC#CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,8.0,CHEMBL351679,11.0
39537,COCCC/C=C/Cc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,7.9,CHEMBL159524,11.5
39538,CC1=CCC2C(C1)c1c(O)cc(CC#CCCCN)cc1OC2(C)C,cnr1,P21554,Kd,=,5.9,CHEMBL161273,1300.0
39539,CC1=CCC2C(C1)c1c(O)cc(CC#CCBr)cc1OC2(C)C,cnr1,P21554,Kd,=,6.8,CHEMBL159534,143.0
39540,CC(=O)NCCC/C=C/Cc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,7.8,CHEMBL160120,16.7
39541,CCCCCC#CCc1cc(OC)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,6.7,CHEMBL159564,189.0
39542,CCCC#CCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,7.7,CHEMBL350624,19.0
39543,CC1=CCC2C(C1)c1c(O)cc(C/C=C/CCCF)cc1OC2(C)C,cnr1,P21554,Kd,=,7.7,CHEMBL159662,20.9
39544,CC1=CCC2C(C1)c1c(O)cc(CC#CC(C)Br)cc1OC2(C)C,cnr1,P21554,Kd,=,7.6,CHEMBL159863,25.0
39545,CCCCC/C=C/Cc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,8.5,CHEMBL159361,3.2
39546,CCCC/C=C/CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,8.5,CHEMBL423422,3.4
39547,CC1=CCC2C(C1)c1c(O)cc(C/C=C/CCCC[N+](=O)[O-])cc1OC2(C)C,cnr1,P21554,Kd,=,8.5,CHEMBL439647,3.6
39548,CCCCCCC#CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,8.4,CHEMBL159309,3.7
39549,O=c1n(Cc2ccc(C(F)(F)F)nc2)nc2c(-c3ccncc3)c(-c3ccc(Cl)cc3)cnn12,cnr1,P21554,Kd,=,8.4,CHEMBL1911374,4.0
39550,CC(=O)NCCC#CCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,cnr1,P21554,Kd,=,6.5,CHEMBL161470,307.0
