Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
35884,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,acm4,P08173 ,Ki,=,9.1,CHEMBL168067,0.9
35885,CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,acm4,P08173 ,Ki,=,9.1,CHEMBL3354068,0.9
35886,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,9.0,CHEMBL4451383,0.9
35887,C[N+](C)(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,9.0,CHEMBL4634230,0.9
35888,CN(C)c1ccc2c(-c3ccc(C(=O)NCCN4CCN(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)CC4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,acm4,P08173 ,Ki,=,9.0,CHEMBL4756833,1.0
35889,CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,acm4,P08173 ,Ki,=,9.0,CHEMBL326450,1.0
35890,CN1CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,9.0,CHEMBL376870,1.0
35891,CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,acm4,P08173 ,Ki,=,9.0,CHEMBL104693,1.0
35892,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,acm4,P08173 ,Ki,=,9.0,CHEMBL643,1.1
35893,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,9.0,CHEMBL4454300,1.1
35894,CN1CCC=C(c2nsnc2OCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,acm4,P08173 ,Ki,=,9.0,CHEMBL3354069,1.1
35895,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,9.0,CHEMBL4569639,1.1
35896,CN1CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,8.9,CHEMBL376255,1.2
35897,CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,8.9,CHEMBL4568151,1.2
35898,CN1CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,8.9,CHEMBL219825,1.3
35899,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,8.9,CHEMBL4554682,1.3
35900,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,acm4,P08173 ,Ki,=,8.9,CHEMBL517712,1.4
35901,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,8.8,CHEMBL1888176,1.4
35902,C[N+](C)(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,8.8,CHEMBL2042405,1.5
35903,CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,acm4,P08173 ,Ki,=,8.8,CHEMBL2377267,1.5
35904,CN(C)CCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,acm4,P08173 ,Ki,=,8.8,CHEMBL286008,1.5
35905,O=C1CCCN1CC#CCN1CCCC1,acm4,P08173 ,Ki,=,8.8,CHEMBL7634,1.5
35906,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,acm4,P08173 ,Ki,=,8.8,CHEMBL517712,1.6
35907,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,8.8,CHEMBL4589047,1.6
35908,C[N+]1(C)CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,8.7,CHEMBL1182205,1.8
35909,CN1CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,8.7,CHEMBL375073,2.0
35910,CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,acm4,P08173 ,Ki,=,8.7,CHEMBL335542,2.0
35911,CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,acm4,P08173 ,Ki,=,8.7,CHEMBL295388,2.0
35912,CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(OC)cc2CCN1C3,acm4,P08173 ,Ki,=,8.7,CHEMBL106224,2.0
35913,CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(SC)cc2CCN1C3,acm4,P08173 ,Ki,=,8.7,CHEMBL280220,2.0
35914,CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,acm4,P08173 ,Ki,=,8.7,CHEMBL320465,2.0
35915,CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,acm4,P08173 ,Ki,=,8.0,CHEMBL279453,10.0
35916,Cc1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1,acm4,P08173 ,Ki,=,8.0,CHEMBL205654,10.0
35917,O=C(C1CCN(c2cc(Oc3ccc(F)cc3F)ncn2)CC1)N1CCc2ccccc2C1,acm4,P08173 ,Ki,=,8.0,CHEMBL4059829,10.3
35918,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,acm4,P08173 ,Ki,=,8.0,CHEMBL4562770,10.7
35919,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,acm4,P08173 ,Ki,=,8.0,CHEMBL277642,11.0
35920,CCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,acm4,P08173 ,Ki,=,8.0,CHEMBL104210,11.0
35921,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,acm4,P08173 ,Ki,=,7.0,CHEMBL42,100.0
35922,c1ccc(C2(c3ccccc3)COC[C@@H](CO[C@@H]3CN4CCC3CC4)O2)cc1,acm4,P08173 ,Ki,=,7.0,CHEMBL4126290,100.0
35923,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@H]12,acm4,P08173 ,Ki,=,6.0,CHEMBL56275,1000.0
35924,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,acm4,P08173 ,Ki,=,6.0,CHEMBL715,1000.0
35925,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,acm4,P08173 ,Ki,=,6.0,CHEMBL716,1000.0
35926,CC(C1=C(CCN(C)C(C)C)Cc2ccccc21)c1ccccn1,acm4,P08173 ,Ki,=,6.0,CHEMBL355769,1000.0
35927,CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,acm4,P08173 ,Ki,=,5.0,CHEMBL1834350,10000.0
35928,OC(CCCN1CCN(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,4.0,CHEMBL1185259,100000.0
35929,CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,6.0,CHEMBL493795,1023.3
35930,CC1OC2(CS1)CN1CCC2CC1,acm4,P08173 ,Ki,=,6.0,CHEMBL168815,1023.3
35931,CCCCN(CCCC)c1ccc(/C=C/c2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1,acm4,P08173 ,Ki,=,7.0,CHEMBL1182634,103.0
35932,CN1CCCC1c1ccc(C(O)(c2ccccc2)c2ccccc2)o1,acm4,P08173 ,Ki,=,7.0,CHEMBL576663,104.7
35933,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,7.0,CHEMBL496503,104.7
35934,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,acm4,P08173 ,Ki,=,7.0,CHEMBL9967,105.0
35935,CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,acm4,P08173 ,Ki,=,5.0,CHEMBL2312376,10500.0
35936,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,acm4,P08173 ,Ki,=,7.0,CHEMBL27673,107.2
35937,CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,acm4,P08173 ,Ki,=,6.0,CHEMBL4563530,1071.5
35938,O=C(CCN1CCCc2ccccc21)Nc1ccc(Cl)cc1,acm4,P08173 ,Ki,=,5.0,CHEMBL4752973,10715.2
35939,CCOC(=O)c1c(C)n(CC)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,acm4,P08173 ,Ki,=,7.0,CHEMBL107679,109.7
35940,Cc1cc(OCC#CCN(C)C)no1,acm4,P08173 ,Ki,=,6.0,CHEMBL1182447,1095.0
35941,C1CC2CCC1N2CC12C3C4C5C3C1C5C42,acm4,P08173 ,Ki,=,6.0,CHEMBL2030626,1098.0
35942,O=C(CCNC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,acm4,P08173 ,Ki,=,8.0,CHEMBL2112958,11.0
35943,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,acm4,P08173 ,Ki,=,8.0,CHEMBL479,11.0
35944,O=C(NCC1CCN(CC2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,acm4,P08173 ,Ki,=,8.0,CHEMBL214898,11.0
35945,C[N+]1(C)CCC2(CC1)OC(=O)C(c1ccccc1)(c1ccccc1)O2,acm4,P08173 ,Ki,=,8.0,CHEMBL1183585,11.2
35946,CCCCCCOc1nsnc1C1=CCCN(C)C1,acm4,P08173 ,Ki,=,8.0,CHEMBL21536,11.2
35947,CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,acm4,P08173 ,Ki,=,7.9,CHEMBL265256,11.5
35948,c1ccc(C2(c3ccccc3)COC[C@H](CO[C@@H]3CN4CCC3CC4)O2)cc1,acm4,P08173 ,Ki,=,7.9,CHEMBL4128341,11.5
35949,CCO/C(O)=C1\CN2CC(CCC2COCc2ccccc2)C1=O,acm4,P08173 ,Ki,=,5.0,CHEMBL69452,11000.0
35950,CCCCSC1=CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,acm4,P08173 ,Ki,=,5.0,CHEMBL241283,11000.0
35951,OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccnc1,acm4,P08173 ,Ki,=,6.0,CHEMBL2205817,1118.0
35952,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCCCO)CC1,acm4,P08173 ,Ki,=,7.0,CHEMBL3354076,112.2
35953,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,acm4,P08173 ,Ki,=,7.0,CHEMBL524071,112.2
35954,C[C@H]1CCC[C@@H](C)N1C(=O)CCN1CCCc2ccccc21,acm4,P08173 ,Ki,=,6.0,CHEMBL4758635,1122.0
35955,C[N+](C)(C)C[C@@H]1COC[C@H](C(c2ccccc2)c2ccccc2)O1,acm4,P08173 ,Ki,=,5.0,CHEMBL2042407,11220.2
35956,C[N+](C)(CCCC(O)(c1ccccc1)c1ccccc1)CC[N+](C)(C)CCCC(O)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,5.0,CHEMBL1182638,11220.2
35957,C[N+](C)(CCCC(O)(c1ccccc1)c1ccccc1)CCC[N+](C)(C)CCCC(O)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,5.0,CHEMBL1185266,11220.2
35958,C[C@H]1COC[C@@H](C[N+](C)(C)C)O1,acm4,P08173 ,Ki,=,4.9,CHEMBL259662,11481.5
35959,CC1COCC(C[N+](C)(C)C)O1,acm4,P08173 ,Ki,=,4.9,CHEMBL1182296,11481.5
35960,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,acm4,P08173 ,Ki,=,6.9,CHEMBL305660,115.5
35961,CCN1CCC(c2ccccc2)=C(C(=O)OCCCc2ccc(OC)cc2)C1,acm4,P08173 ,Ki,=,4.9,CHEMBL2312389,11500.0
35962,CN1CCC(C2CCN(CCCC(O)(c3ccccc3)c3ccccc3)CC2)CC1,acm4,P08173 ,Ki,=,5.9,CHEMBL1182633,1174.9
35963,OC(CCCN1CCNCC1)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,5.9,CHEMBL1182652,1174.9
35964,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,5.9,CHEMBL495888,1174.9
35965,C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,5.9,CHEMBL4639297,1174.9
35966,O=C(O[C@H]1CN2CCC1CC2)[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1,acm4,P08173 ,Ki,=,5.9,CHEMBL4128667,1174.9
35967,O=C(CCN1CCCc2ccccc21)N1CCCC1CO,acm4,P08173 ,Ki,=,4.9,CHEMBL4760037,11749.0
35968,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,acm4,P08173 ,Ki,=,6.9,CHEMBL648,119.0
35969,CN(CC(=O)N1c2ccccc2NC(=O)c2ccccc21)[C@H]1CCCC[C@H]1N(C)C,acm4,P08173 ,Ki,=,7.9,CHEMBL2021478,12.3
35970,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,acm4,P08173 ,Ki,=,7.9,CHEMBL42,12.6
35971,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,acm4,P08173 ,Ki,=,7.9,CHEMBL715,12.6
35972,C[N+]1(CCCC(O)(c2ccccc2)c2ccccc2)CCC(C2CC[N+](C)(CCCC(O)(c3ccccc3)c3ccccc3)CC2)CC1,acm4,P08173 ,Ki,=,7.9,CHEMBL1185245,12.6
35973,COc1nsnc1OCCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,acm4,P08173 ,Ki,=,7.9,CHEMBL386983,12.6
35974,COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,acm4,P08173 ,Ki,=,7.9,CHEMBL2114064,12.7
35975,CN(C)[C@@H]1CCCC[C@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21,acm4,P08173 ,Ki,=,7.9,CHEMBL2021476,12.9
35976,O=C(NC[C@@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,acm4,P08173 ,Ki,=,6.9,CHEMBL215894,120.0
35977,CCCOC1CCCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,acm4,P08173 ,Ki,=,4.9,CHEMBL240023,12000.0
35978,COc1ccc2[nH]c3c(c2c1)CCNC3Cc1ccc2c(c1)OCO2,acm4,P08173 ,Ki,=,4.9,CHEMBL391190,12000.0
35979,CN(C)CCC1=C/C(=C\c2ccccn2)c2ccccc21,acm4,P08173 ,Ki,=,4.9,CHEMBL21509,12022.6
35980,Cn1ccc2c(NC(=O)CCN3CCCc4ccccc43)cccc21,acm4,P08173 ,Ki,=,4.9,CHEMBL4748337,12022.6
35981,CCN(CC)c1ccc(/C=C/c2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1,acm4,P08173 ,Ki,=,6.9,CHEMBL1182640,121.0
35982,O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2cccnc2)c2ccccc21,acm4,P08173 ,Ki,=,5.9,CHEMBL21321,1230.3
35983,CC(C1=C(CCN2CCCC2)Cc2ccccc21)c1ccccn1,acm4,P08173 ,Ki,=,5.9,CHEMBL355455,1230.3
35984,O=C(CN1CCCc2ccccc21)N1CCCCC1,acm4,P08173 ,Ki,=,5.9,CHEMBL4762056,1230.3
35985,C[N+]1(CCCC(O)(c2ccccc2)c2ccccc2)CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1,acm4,P08173 ,Ki,=,5.9,CHEMBL1185248,1230.3
35986,CN(C)CCOC(=O)C1=C/C(=C\c2ccccn2)c2ccccc21,acm4,P08173 ,Ki,=,4.9,CHEMBL20732,12302.7
35987,C[N+](C)(C)C[C@@H]1COC[C@H](c2ccccc2)O1,acm4,P08173 ,Ki,=,4.9,CHEMBL2042402,12302.7
35988,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,acm4,P08173 ,Ki,=,5.9,CHEMBL2205827,1233.0
35989,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,acm4,P08173 ,Ki,=,6.9,CHEMBL716,125.9
35990,CN(C)CCOC(=O)C1=C/C(=C\c2cccnc2)c2ccccc21,acm4,P08173 ,Ki,=,4.9,CHEMBL280684,12589.3
35991,CN(Cc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,acm4,P08173 ,Ki,=,5.9,CHEMBL2432040,1265.0
35992,O=C(Cc1ccc(OC2CCNCC2)cc1OCCF)N1CCC(N2C(=O)CCc3ccccc32)CC1,acm4,P08173 ,Ki,=,5.9,CHEMBL2424668,1270.0
35993,CN(C)CCC1=C(C(c2ccccc2)c2ccccn2)c2ccccc2C1,acm4,P08173 ,Ki,=,6.9,CHEMBL171102,128.8
35994,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,acm4,P08173 ,Ki,=,6.9,CHEMBL1734,128.8
35995,O=C1CCc2ccccc2N1CCCN1CCC(c2ccccc2)CC1,acm4,P08173 ,Ki,=,5.9,CHEMBL4091231,1288.3
35996,O=C(CCN1CCCc2ccccc21)N1CCC[C@H]1CO,acm4,P08173 ,Ki,=,4.9,CHEMBL4758633,12882.5
35997,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,acm4,P08173 ,Ki,=,7.9,CHEMBL1200710,13.0
35998,CNCCC=C1c2ccccc2CCc2ccccc21,acm4,P08173 ,Ki,=,7.9,CHEMBL1201156,13.0
35999,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,acm4,P08173 ,Ki,=,7.9,CHEMBL1996652,13.2
36000,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,acm4,P08173 ,Ki,=,7.9,CHEMBL9967,13.8
36001,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,acm4,P08173 ,Ki,=,6.9,CHEMBL522460,130.0
36002,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccc2c(c1)OCO2,acm4,P08173 ,Ki,=,5.9,CHEMBL2205829,1302.0
36003,c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)nc1,acm4,P08173 ,Ki,=,5.9,CHEMBL2432049,1302.0
36004,CN(C)CCOC(=O)C1=C(Cc2cccnc2)c2ccccc2C1,acm4,P08173 ,Ki,=,4.9,CHEMBL169594,13182.6
