Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
4274,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,5ht1b,P28222,Kd,=,8.8,CHEMBL1185,1.5
4275,NCCc1c[nH]c2ccc(OCc3ccc(COc4ccc5[nH]cc(CCN)c5c4)cc3)cc12,5ht1b,P28222,Ki,=,10.0,CHEMBL144030,0.1
4276,CN1CCC(c2c[nH]c3ccc(NC(=O)CCCCCCCCCCCC(=O)Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)cc23)CC1,5ht1b,P28222,Ki,=,10.0,CHEMBL374973,0.1
4277,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5ht1b,P28222,Ki,=,9.9,CHEMBL15928,0.1
4278,COc1ccc(NC(=O)c2ccc(-c3ccc(C4=NC(C)ON4)cc3C)cc2)cc1N1CCN(C)CC1,5ht1b,P28222,Ki,=,9.9,CHEMBL339308,0.1
4279,Cc1ccc2c(OCCN3CCN(Cc4cc(F)c5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,5ht1b,P28222,Ki,=,9.7,CHEMBL247428,0.2
4280,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,5ht1b,P28222,Ki,=,9.7,CHEMBL490417,0.2
4281,COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,5ht1b,P28222,Ki,=,9.7,CHEMBL344127,0.2
4282,Cc1ccccc1CN1CCN(C(=O)COc2ccc3cccc(N4CCN(C)CC4)c3c2)CC1,5ht1b,P28222,Ki,=,9.7,CHEMBL2112662,0.2
4283,CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(C(F)(F)F)nc2)CC4)CC1,5ht1b,P28222,Ki,=,9.6,CHEMBL199088,0.3
4284,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,5ht1b,P28222,Ki,=,9.5,CHEMBL762,0.3
