Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39353,N=c1c2ccsc2nc2n1CC/C2=C\c1ccccc1Br,ccr3,P51677,Ki,=,7.6,CHEMBL361149,28.0
39354,N=c1c2ccccc2nc2n1CC/C2=C\c1ccccc1Br,ccr3,P51677,Ki,=,7.6,CHEMBL361606,28.0
39355,CC[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.5,CHEMBL178136,29.0
39356,N=c1c2c(C3CC3)csc2nc2n1CC/C2=C\c1ccccc1Br,ccr3,P51677,Ki,=,6.5,CHEMBL183520,290.0
39357,C(=C1\CCN2Cc3ccccc3N=C12)\c1ccccc1-c1ccccc1,ccr3,P51677,Ki,=,5.5,CHEMBL183052,2900.0
39358,CC(C)CC(CNC(=O)Nc1cc(Cl)cc(Cl)c1)N1CCN(C2CCCCC2)CC1,ccr3,P51677,Ki,=,6.5,CHEMBL426822,296.0
39359,C[C@](Cc1ccccc1)(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,8.5,CHEMBL2158786,3.2
39360,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,ccr3,P51677,Ki,=,8.5,CHEMBL2171014,3.2
39361,O=C(c1ccc2ncccc2c1)N1CCC(N2CC[C@H](Cc3ccc(Cl)c(Cl)c3)[C@H](CO)C2)CC1,ccr3,P51677,Ki,=,8.5,CHEMBL178447,3.3
39362,COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,8.4,CHEMBL2158775,4.0
39363,Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,ccr3,P51677,Ki,=,8.4,CHEMBL2158780,4.0
39364,O=C(c1ccc2ncccc2c1)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL362649,30.0
39365,CCc1[nH]c2ccccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL3355942,31.0
39366,O=C(O)C(c1ccccc1)N1CCO[C@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,ccr3,P51677,Ki,=,7.5,CHEMBL2158818,31.6
39367,O=C(O)[C@H](c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2158820,31.6
39368,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2158828,31.6
39369,O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2158836,31.6
39370,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2171034,31.6
39371,CN(C)c1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2171041,31.6
39372,O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL2171045,31.6
39373,C/N=c1/c2ccccc2nc2n1CC/C2=C\c1ccccc1Br,ccr3,P51677,Ki,=,6.5,CHEMBL360560,310.0
39374,CCc1[nH]c2cc(C(N)=O)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,6.5,CHEMBL3355948,310.0
39375,CN(C)c1ccc(CCNCC(c2ccc(C(C)(C)C)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.5,CHEMBL191693,312.0
39376,Cc1cc(C)cc(NC(=O)NCC(CC(C)C)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1,ccr3,P51677,Ki,=,6.5,CHEMBL195202,313.0
39377,Cc1ccc(NC(=O)NCC(c2ccc(-c3ccccc3)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.5,CHEMBL195610,316.0
39378,O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,6.5,CHEMBL2171025,316.2
39379,CCc1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(C)cc2)CC1,ccr3,P51677,Ki,=,7.5,CHEMBL3355934,32.0
39380,FC(F)(F)Oc1ccccc1/C=C1\CCN2Cc3ccccc3N=C12,ccr3,P51677,Ki,=,5.5,CHEMBL359918,3200.0
39381,CO[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,6.5,CHEMBL178818,326.0
39382,Cc1cc(C)cc(NC(=O)NCC(c2ccc(-c3ccccc3)cc2)N2CCN(C3CCCCC3)CC2)c1,ccr3,P51677,Ki,=,6.5,CHEMBL195214,326.0
