Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
29599,O=C(Cc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL572386,273.0
29600,CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL576185,273.0
29601,CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(OC)cc3)nc2N(C)C)sc(C(=O)OC)c1C,aa3r,P0DMS8,Ki,=,5.6,CHEMBL3403739,2730.0
29602,Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)n1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL4102630,2730.0
29603,COc1ccccc1CNC(=O)Nc1nn(-c2ccccc2)c(=O)c2ccccc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL1766360,274.2
29604,Nc1nc(NCc2ccccc2)nc2sc(-c3ccccc3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL4128138,275.0
29605,COc1ccccc1CNc1nc(N)c2nc(-c3cccs3)sc2n1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL4162037,275.0
29606,CNc1nc(NCc2ccccc2)n2nc(-c3ccco3)nc2n1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL3754336,275.0
29607,CCOC(=O)c1cnc(N(C)C)n2nc(-c3ccco3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL3314909,275.0
29608,Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccccc4)cc3)cc2n(C)c1=O,aa3r,P0DMS8,Ki,=,6.6,CHEMBL512290,275.0
29609,CCOC(=O)c1c(C)nc(-c2ccccc2)c(C(=O)OCc2ccccc2)c1C#Cc1ccccc1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL108797,2750.0
29610,CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL344724,2754.2
29611,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,aa3r,P0DMS8,Ki,=,5.6,CHEMBL16867,2754.2
29612,O=C(Nc1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL16254,276.0
29613,CCCSc1nc(NC(=O)CC)cc(OC)n1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL429435,276.0
29614,Nc1nc(NC(=O)C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,aa3r,P0DMS8,Ki,=,5.6,CHEMBL288258,2760.0
29615,CO/C(O)=C1\C(C)=NC(C)=C([N+](=O)[O-])[C@@H]1c1ccccc1C(F)(F)F,aa3r,P0DMS8,Ki,=,5.6,CHEMBL105672,2770.0
29616,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)[nH]c(NC3CCCCCCC3)c-2n1,aa3r,P0DMS8,Ki,=,5.6,CHEMBL187336,2770.0
29617,CSc1cccc2[nH]c(-c3cnc4ccccc4n3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL198054,278.0
29618,CO/C(O)=C1/C(C)=NC(C)=C(C(=O)OCc2ccccc2)C1C,aa3r,P0DMS8,Ki,=,5.6,CHEMBL100646,2780.0
29619,CCn1c(Br)nc2c(N)ncnc21,aa3r,P0DMS8,Ki,=,4.6,CHEMBL468633,27800.0
29620,O=c1[nH]c2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccccc3)nc12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL508031,279.0
29621,COc1ccc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL4764878,279.0
29622,CCC(=O)Nc1nc(-c2ccccc2F)cc(-c2ccccc2F)n1,aa3r,P0DMS8,Ki,=,6.6,CHEMBL1650164,279.0
29623,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,aa3r,P0DMS8,Ki,=,6.6,CHEMBL16867,279.9
29624,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H](C3CCC3)C3CC3)nc(Cl)nc21,aa3r,P0DMS8,Ki,=,5.6,CHEMBL2170790,2790.0
29625,Cn1cc2c(nc(NC(=O)Nc3cc[n+](C)cc3)n3nc(-c4ccco4)nc23)n1,aa3r,P0DMS8,Ki,=,7.6,CHEMBL1181988,28.0
29626,CCNC(=O)[C@H]1OC(n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,7.6,CHEMBL611562,28.1
29627,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,7.6,CHEMBL2413115,28.2
29628,CCOC(=O)c1nc2c(=O)n(C(=O)OCC)c3ccccc3n2n1,aa3r,P0DMS8,Ki,=,7.6,CHEMBL178863,28.2
29629,COC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,aa3r,P0DMS8,Ki,=,7.6,CHEMBL2113545,28.3
29630,Cc1cccc(-n2nc3c(N)nc4ccccc4n3c2=O)c1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL416537,28.5
29631,COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(NC(=O)c4ccccc4)n3n2)cc1,aa3r,P0DMS8,Ki,=,7.5,CHEMBL1834699,28.9
