Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
8986,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,5ht2b,P41595,Kd,=,6.3,CHEMBL3735756,549.5
8987,NC(N)=NC(=O)c1ccc2c(c1)C(O)c1c(Cl)cccc1-2,5ht2b,P41595,Ki,=,10.0,CHEMBL3310115,0.1
8988,CC(N)Cc1c2ccoc2c(Br)c2ccoc12,5ht2b,P41595,Ki,=,9.7,CHEMBL149024,0.2
8989,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,5ht2b,P41595,Ki,=,9.6,CHEMBL19215,0.3
8990,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.5,CHEMBL1065,0.4
8991,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5ht2b,P41595,Ki,=,9.4,CHEMBL1112,0.4
8992,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,5ht2b,P41595,Ki,=,9.4,CHEMBL2105760,0.4
8993,NC(N)=NC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2,5ht2b,P41595,Ki,=,9.4,CHEMBL3092758,0.4
8994,NC(N)=NC(=O)c1ccc2c(c1)C1(CC1)c1ccccc1-2,5ht2b,P41595,Ki,=,9.3,CHEMBL3343668,0.5
8995,COC(OC)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.3,CHEMBL2323581,0.5
8996,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5ht2b,P41595,Ki,=,9.2,CHEMBL2165126,0.6
8997,Clc1cccc(C2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,5ht2b,P41595,Ki,=,9.2,CHEMBL2165137,0.6
8998,Cc1cccc2c1C(O)c1cc(C(=O)N=C(N)N)ccc1-2,5ht2b,P41595,Ki,=,9.2,CHEMBL3310116,0.7
8999,CCc1cccc2c1-c1ccc(C(=O)N=C(N)N)cc1C2(C)O,5ht2b,P41595,Ki,=,9.2,CHEMBL3310714,0.7
9000,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.1,CHEMBL1201356,0.8
9001,Cc1cccc2c1-c1ccc(C(=O)N=C(N)N)cc1C2O,5ht2b,P41595,Ki,=,9.1,CHEMBL3310111,0.8
9002,N=C(N)NC(=O)c1ccc2c(c1)C(F)c1ccccc1-2,5ht2b,P41595,Ki,=,9.1,CHEMBL3310121,0.9
9003,NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(F)c1-2,5ht2b,P41595,Ki,=,9.0,CHEMBL3310112,0.9
9004,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.0,CHEMBL1201356,1.0
9005,CN(C)CCCNC(=O)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.0,CHEMBL2323580,1.0
9006,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,9.0,CHEMBL2323579,1.0
9007,COc1ccc(-c2c3c(nn2C(C)C)CCNCC3)cc1,5ht2b,P41595,Ki,=,9.0,CHEMBL4752099,1.0
9008,CC(C)n1nc2c(c1-c1ccc(Cl)cc1)CCNCC2,5ht2b,P41595,Ki,=,9.0,CHEMBL4784845,1.0
9009,C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)NC1=O,5ht2b,P41595,Ki,=,9.0,CHEMBL196514,1.0
9010,Cc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1,5ht2b,P41595,Ki,=,9.0,CHEMBL272082,1.0
9011,NC(N)=NC(=O)c1cccc2c1Cc1ccccc1-2,5ht2b,P41595,Ki,=,9.0,CHEMBL3092760,1.1
9012,Cc1cccc2c1-c1ccc(C(=O)N=C(N)N)cc1C2(C)O,5ht2b,P41595,Ki,=,9.0,CHEMBL3310713,1.1
9013,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2,5ht2b,P41595,Ki,=,8.9,CHEMBL305275,1.2
9014,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5ht2b,P41595,Ki,=,8.9,CHEMBL1112,1.3
9015,C[C@H]1CNCCc2ccc(Cl)cc21,5ht2b,P41595,Ki,=,8.9,CHEMBL360328,1.3
9016,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,5ht2b,P41595,Ki,=,8.9,CHEMBL1201087,1.4
9017,NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cccc(Cl)c1-2,5ht2b,P41595,Ki,=,8.8,CHEMBL3310109,1.5
9018,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,5ht2b,P41595,Ki,=,8.8,CHEMBL708,1.6
9019,O=C1c2ccccc2C(=O)N1CCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,5ht2b,P41595,Ki,=,8.8,CHEMBL131495,1.6
9020,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2,5ht2b,P41595,Ki,=,8.8,CHEMBL305275,1.6
9021,CC(N)Cc1c2c(c(Br)c3c1OCC3)OCC2,5ht2b,P41595,Ki,=,8.8,CHEMBL101008,1.6
9022,COc1cc(CC(C)N)c(OC)cc1I,5ht2b,P41595,Ki,=,8.8,CHEMBL6616,1.6
9023,CCc1cccc2c1-c1ccc(C(=O)N=C(N)N)cc1C2O,5ht2b,P41595,Ki,=,8.8,CHEMBL3310113,1.6
9024,C[C@H](N)Cn1ncc2ccc(O)c(F)c21,5ht2b,P41595,Ki,=,8.8,CHEMBL197653,1.7
9025,NC1=NC2(CCCCC2)NC(Nc2cccc(I)c2)=N1,5ht2b,P41595,Ki,=,8.8,CHEMBL4290245,1.7
9026,COc1ccc(CCN(CCCc2ccccc2F)CCc2ccc3c(c2)OCO3)cc1OC,5ht2b,P41595,Ki,=,8.8,CHEMBL3815112,1.7
9027,NC(N)=NC(=O)c1ccc2c(c1)C(O)c1cc(Cl)ccc1-2,5ht2b,P41595,Ki,=,8.8,CHEMBL3310110,1.7
9028,NC(N)=NC(=O)c1ccc2c(c1)C1(CCCC1)c1ccccc1-2,5ht2b,P41595,Ki,=,8.8,CHEMBL3343669,1.7
9029,NC(N)=NC(=O)c1ccc2c(c1)Cc1ccccc1-2,5ht2b,P41595,Ki,=,8.7,CHEMBL3092753,1.8
9030,NC(N)=NC(=O)c1ccc2c(c1)C(O)c1ccccc1-2,5ht2b,P41595,Ki,=,8.7,CHEMBL3092759,1.8
9031,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,5ht2b,P41595,Ki,=,8.7,CHEMBL1065,1.9
9032,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,5ht2b,P41595,Ki,=,8.7,CHEMBL12314,2.0
9033,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL14276,10.0
9034,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(-c3cccnc3)cc1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL278267,10.0
9035,CCc1cc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc(-c2cccnc2)c1,5ht2b,P41595,Ki,=,8.0,CHEMBL416896,10.0
9036,Cc1c(Cl)ccc2c1N1CCNC[C@H]1C2,5ht2b,P41595,Ki,=,8.0,CHEMBL187739,10.0
9037,CCSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL289436,10.0
9038,Cc1cccc2c1C(=O)NC1CCNCCN21,5ht2b,P41595,Ki,=,8.0,CHEMBL590580,10.0
9039,COc1ccc(-c2ccccc2)cc1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,5ht2b,P41595,Ki,=,8.0,CHEMBL93862,10.0
9040,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cccnc3)c1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL14345,10.0
9041,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccncc3)c1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL14863,10.0
9042,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(-c3cccnc3)nc1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL277111,10.0
9043,NC(N)=NC(=O)c1ccc2c(c1)[nH]c1ccccc12,5ht2b,P41595,Ki,=,8.0,CHEMBL3092755,10.0
9044,CN(C)[C@@H]1Cc2ccccc2[C@@H](C2CCCCCCC2)C1,5ht2b,P41595,Ki,=,8.0,CHEMBL3402680,10.0
9045,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3cnccn3)nc1)CC2,5ht2b,P41595,Ki,=,8.0,CHEMBL54707,10.0
9046,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,5ht2b,P41595,Ki,=,7.0,CHEMBL481153,100.0
9047,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,5ht2b,P41595,Ki,=,7.0,CHEMBL14563,100.0
9048,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,5ht2b,P41595,Ki,=,7.0,CHEMBL14460,100.0
